class_idx,class_name,cx,cy,w,h,x_min,y_min,x_max,y_max,image_file,image_id,source,label_confidence
5,other_abnormal,0.47421875,0.6953125,0.0609375,0.084375,284,418,323,472,syn_00142.jpg,syn_00142,synthetic,synthetic
2,abnormal_midpiece,0.10703125,0.71640625,0.1171875,0.1046875,31,425,106,492,syn_00142.jpg,syn_00142,synthetic,synthetic
0,normal,0.78671875,0.7171875,0.1171875,0.046875,466,444,541,474,syn_00142.jpg,syn_00142,synthetic,synthetic
0,normal,0.38515625,0.078125,0.1015625,0.09375,214,20,279,80,syn_00142.jpg,syn_00142,synthetic,synthetic
0,normal,0.225,0.53359375,0.05625,0.0984375,126,310,162,373,syn_00142.jpg,syn_00142,synthetic,synthetic
1,abnormal_head,0.7,0.62265625,0.075,0.1171875,424,361,472,436,syn_00142.jpg,syn_00142,synthetic,synthetic
0,normal,0.375,0.534375,0.078125,0.05,215,326,265,358,syn_00142.jpg,syn_00142,synthetic,synthetic
0,normal,0.209375,0.465625,0.05,0.11875,118,260,150,336,syn_00142.jpg,syn_00142,synthetic,synthetic
0,normal,0.0609375,0.4796875,0.121875,0.053125,0,290,78,324,syn_00142.jpg,syn_00142,synthetic,synthetic
1,abnormal_head,0.4,0.75,0.1125,0.0625,220,460,292,500,syn_00142.jpg,syn_00142,synthetic,synthetic
3,abnormal_tail,0.7671875,0.7609375,0.028125,0.065625,482,466,500,508,syn_00142.jpg,syn_00142,synthetic,synthetic
0,normal,0.84375,0.3734375,0.1375,0.075,496,215,584,263,syn_00142.jpg,syn_00142,synthetic,synthetic
2,abnormal_midpiece,0.8453125,0.82265625,0.1125,0.0796875,505,501,577,552,syn_00142.jpg,syn_00142,synthetic,synthetic
1,abnormal_head,0.70703125,0.5078125,0.0921875,0.084375,423,298,482,352,syn_00142.jpg,syn_00142,synthetic,synthetic
2,abnormal_midpiece,0.70859375,0.9125,0.0890625,0.084375,425,557,482,611,syn_00143.jpg,syn_00143,synthetic,synthetic
2,abnormal_midpiece,0.853125,0.071875,0.0375,0.103125,534,13,558,79,syn_00143.jpg,syn_00143,synthetic,synthetic
0,normal,0.35234375,0.1625,0.0984375,0.096875,194,73,257,135,syn_00143.jpg,syn_00143,synthetic,synthetic
3,abnormal_tail,0.9140625,0.8421875,0.0375,0.075,573,515,597,563,syn_00143.jpg,syn_00143,synthetic,synthetic
2,abnormal_midpiece,0.89140625,0.825,0.0984375,0.06875,539,506,602,550,syn_00143.jpg,syn_00143,synthetic,synthetic
2,abnormal_midpiece,0.76015625,0.3109375,0.0546875,0.10625,469,165,504,233,syn_00143.jpg,syn_00143,synthetic,synthetic
0,normal,0.42890625,0.53515625,0.0796875,0.0453125,249,328,300,357,syn_00143.jpg,syn_00143,synthetic,synthetic
4,cytoplasmic_droplet,0.2,0.48515625,0.1,0.1015625,96,278,160,343,syn_00143.jpg,syn_00143,synthetic,synthetic
3,abnormal_tail,0.6734375,0.70546875,0.053125,0.0765625,414,427,448,476,syn_00143.jpg,syn_00143,synthetic,synthetic
5,other_abnormal,0.8734375,0.57734375,0.078125,0.1046875,534,336,584,403,syn_00143.jpg,syn_00143,synthetic,synthetic
3,abnormal_tail,0.125,0.615625,0.059375,0.04375,61,380,99,408,syn_00143.jpg,syn_00143,synthetic,synthetic
0,normal,0.659375,0.6421875,0.134375,0.065625,379,390,465,432,syn_00143.jpg,syn_00143,synthetic,synthetic
1,abnormal_head,0.27734375,0.23203125,0.0828125,0.0921875,151,119,204,178,syn_00143.jpg,syn_00143,synthetic,synthetic
0,normal,0.55625,0.8203125,0.1125,0.071875,320,502,392,548,syn_00143.jpg,syn_00143,synthetic,synthetic
4,cytoplasmic_droplet,0.32734375,0.7859375,0.1203125,0.11875,171,465,248,541,syn_00143.jpg,syn_00143,synthetic,synthetic
0,normal,0.72265625,0.228125,0.1109375,0.071875,427,123,498,169,syn_00143.jpg,syn_00143,synthetic,synthetic
1,abnormal_head,0.890625,0.1421875,0.06875,0.121875,548,52,592,130,syn_00143.jpg,syn_00143,synthetic,synthetic
0,normal,0.378125,0.23984375,0.05,0.1046875,226,120,258,187,syn_00143.jpg,syn_00143,synthetic,synthetic
1,abnormal_head,0.309375,0.6140625,0.084375,0.140625,171,348,225,438,syn_00143.jpg,syn_00143,synthetic,synthetic
0,normal,0.33515625,0.6984375,0.0703125,0.103125,192,414,237,480,syn_00143.jpg,syn_00143,synthetic,synthetic
1,abnormal_head,0.21328125,0.3828125,0.1203125,0.084375,98,218,175,272,syn_00143.jpg,syn_00143,synthetic,synthetic
1,abnormal_head,0.7171875,0.6578125,0.08125,0.125,433,381,485,461,syn_00143.jpg,syn_00143,synthetic,synthetic
1,abnormal_head,0.16640625,0.91484375,0.1359375,0.0703125,63,563,150,608,syn_00143.jpg,syn_00143,synthetic,synthetic
0,normal,0.24375,0.2265625,0.0375,0.10625,144,111,168,179,syn_00143.jpg,syn_00143,synthetic,synthetic
0,normal,0.36640625,0.4296875,0.0453125,0.125,220,235,249,315,syn_00144.jpg,syn_00144,synthetic,synthetic
2,abnormal_midpiece,0.80625,0.565625,0.040625,0.1125,503,326,529,398,syn_00144.jpg,syn_00144,synthetic,synthetic
0,normal,0.79453125,0.4265625,0.0703125,0.115625,486,236,531,310,syn_00144.jpg,syn_00144,synthetic,synthetic
0,normal,0.2953125,0.8125,0.08125,0.1125,163,484,215,556,syn_00144.jpg,syn_00144,synthetic,synthetic
4,cytoplasmic_droplet,0.94375,0.51875,0.109375,0.05625,569,314,639,350,syn_00144.jpg,syn_00144,synthetic,synthetic
0,normal,0.1609375,0.24140625,0.0625,0.0796875,83,129,123,180,syn_00144.jpg,syn_00144,synthetic,synthetic
3,abnormal_tail,0.25859375,0.72578125,0.0453125,0.0421875,151,451,180,478,syn_00144.jpg,syn_00144,synthetic,synthetic
0,normal,0.853125,0.85078125,0.05,0.1015625,530,512,562,577,syn_00144.jpg,syn_00144,synthetic,synthetic
0,normal,0.49453125,0.14609375,0.0703125,0.1171875,294,56,339,131,syn_00144.jpg,syn_00144,synthetic,synthetic
0,normal,0.759375,0.740625,0.071875,0.153125,463,425,509,523,syn_00144.jpg,syn_00144,synthetic,synthetic
1,abnormal_head,0.709375,0.72109375,0.121875,0.0765625,415,437,493,486,syn_00144.jpg,syn_00144,synthetic,synthetic
3,abnormal_tail,0.2875,0.60625,0.05625,0.071875,166,365,202,411,syn_00144.jpg,syn_00144,synthetic,synthetic
0,normal,0.18515625,0.66875,0.0578125,0.075,100,404,137,452,syn_00144.jpg,syn_00144,synthetic,synthetic
0,normal,0.53203125,0.39375,0.0984375,0.046875,309,237,372,267,syn_00145.jpg,syn_00145,synthetic,synthetic
0,normal,0.23125,0.2640625,0.0625,0.13125,128,127,168,211,syn_00145.jpg,syn_00145,synthetic,synthetic
4,cytoplasmic_droplet,0.43828125,0.0640625,0.1421875,0.075,235,17,326,65,syn_00145.jpg,syn_00145,synthetic,synthetic
0,normal,0.328125,0.2,0.084375,0.0375,183,116,237,140,syn_00145.jpg,syn_00145,synthetic,synthetic
5,other_abnormal,0.65,0.153125,0.0875,0.1125,388,62,444,134,syn_00145.jpg,syn_00145,synthetic,synthetic
0,normal,0.21015625,0.9375,0.1265625,0.090625,94,571,175,629,syn_00145.jpg,syn_00145,synthetic,synthetic
0,normal,0.546875,0.0546875,0.078125,0.109375,325,0,375,70,syn_00145.jpg,syn_00145,synthetic,synthetic
0,normal,0.33125,0.50546875,0.090625,0.0796875,183,298,241,349,syn_00145.jpg,syn_00145,synthetic,synthetic
0,normal,0.94765625,0.29921875,0.0984375,0.0703125,575,169,638,214,syn_00145.jpg,syn_00145,synthetic,synthetic
0,normal,0.609375,0.340625,0.06875,0.125,368,178,412,258,syn_00145.jpg,syn_00145,synthetic,synthetic
0,normal,0.20546875,0.58359375,0.0828125,0.0796875,105,348,158,399,syn_00145.jpg,syn_00145,synthetic,synthetic
4,cytoplasmic_droplet,0.896875,0.221875,0.115625,0.125,537,102,611,182,syn_00145.jpg,syn_00145,synthetic,synthetic
0,normal,0.85625,0.578125,0.08125,0.084375,522,343,574,397,syn_00145.jpg,syn_00145,synthetic,synthetic
0,normal,0.10546875,0.4640625,0.0296875,0.125,58,257,77,337,syn_00145.jpg,syn_00145,synthetic,synthetic
0,normal,0.22890625,0.89453125,0.1171875,0.0671875,109,551,184,594,syn_00145.jpg,syn_00145,synthetic,synthetic
0,normal,0.51875,0.62578125,0.0875,0.0421875,304,387,360,414,syn_00146.jpg,syn_00146,synthetic,synthetic
1,abnormal_head,0.7546875,0.559375,0.128125,0.04375,442,344,524,372,syn_00146.jpg,syn_00146,synthetic,synthetic
3,abnormal_tail,0.5,0.7703125,0.053125,0.084375,303,466,337,520,syn_00146.jpg,syn_00146,synthetic,synthetic
4,cytoplasmic_droplet,0.08515625,0.21953125,0.1265625,0.1046875,14,107,95,174,syn_00146.jpg,syn_00146,synthetic,synthetic
0,normal,0.2625,0.5375,0.10625,0.09375,134,314,202,374,syn_00146.jpg,syn_00146,synthetic,synthetic
2,abnormal_midpiece,0.784375,0.59921875,0.05,0.1328125,486,341,518,426,syn_00146.jpg,syn_00146,synthetic,synthetic
1,abnormal_head,0.58203125,0.3859375,0.1109375,0.0875,337,219,408,275,syn_00146.jpg,syn_00146,synthetic,synthetic
0,normal,0.5609375,0.64609375,0.075,0.0484375,335,398,383,429,syn_00146.jpg,syn_00146,synthetic,synthetic
0,normal,0.509375,0.4375,0.040625,0.090625,313,251,339,309,syn_00146.jpg,syn_00146,synthetic,synthetic
0,normal,0.49609375,0.58046875,0.0796875,0.1078125,292,337,343,406,syn_00146.jpg,syn_00146,synthetic,synthetic
1,abnormal_head,0.16328125,0.14765625,0.1265625,0.1109375,64,59,145,130,syn_00146.jpg,syn_00146,synthetic,synthetic
5,other_abnormal,0.478125,0.57421875,0.075,0.0671875,282,346,330,389,syn_00146.jpg,syn_00146,synthetic,synthetic
0,normal,0.76171875,0.4578125,0.1015625,0.0625,455,273,520,313,syn_00146.jpg,syn_00146,synthetic,synthetic
1,abnormal_head,0.4046875,0.25078125,0.08125,0.1296875,233,119,285,202,syn_00146.jpg,syn_00146,synthetic,synthetic
0,normal,0.421875,0.53671875,0.11875,0.1046875,232,310,308,377,syn_00146.jpg,syn_00146,synthetic,synthetic
0,normal,0.4125,0.121875,0.090625,0.059375,235,59,293,97,syn_00146.jpg,syn_00146,synthetic,synthetic
1,abnormal_head,0.04140625,0.43203125,0.0828125,0.0765625,0,252,53,301,syn_00146.jpg,syn_00146,synthetic,synthetic
0,normal,0.19296875,0.7203125,0.0578125,0.1,105,429,142,493,syn_00146.jpg,syn_00146,synthetic,synthetic
0,normal,0.7328125,0.95078125,0.046875,0.0953125,454,578,484,639,syn_00146.jpg,syn_00146,synthetic,synthetic
0,normal,0.40078125,0.49453125,0.0859375,0.0515625,229,300,284,333,syn_00146.jpg,syn_00146,synthetic,synthetic
0,normal,0.096875,0.15703125,0.040625,0.1078125,49,66,75,135,syn_00146.jpg,syn_00146,synthetic,synthetic
0,normal,0.27265625,0.41796875,0.0734375,0.0953125,151,237,198,298,syn_00147.jpg,syn_00147,synthetic,synthetic
0,normal,0.56640625,0.68515625,0.0328125,0.1296875,352,397,373,480,syn_00147.jpg,syn_00147,synthetic,synthetic
0,normal,0.3,0.61171875,0.04375,0.1328125,178,349,206,434,syn_00147.jpg,syn_00147,synthetic,synthetic
4,cytoplasmic_droplet,0.578125,0.665625,0.078125,0.14375,345,380,395,472,syn_00147.jpg,syn_00147,synthetic,synthetic
0,normal,0.61171875,0.30625,0.1140625,0.0625,355,176,428,216,syn_00147.jpg,syn_00147,synthetic,synthetic
5,other_abnormal,0.521875,0.3828125,0.04375,0.1,320,213,348,277,syn_00147.jpg,syn_00147,synthetic,synthetic
0,normal,0.44296875,0.55859375,0.1359375,0.0546875,240,340,327,375,syn_00147.jpg,syn_00147,synthetic,synthetic
1,abnormal_head,0.396875,0.896875,0.10625,0.096875,220,543,288,605,syn_00147.jpg,syn_00147,synthetic,synthetic
0,normal,0.753125,0.165625,0.04375,0.1375,468,62,496,150,syn_00147.jpg,syn_00147,synthetic,synthetic
3,abnormal_tail,0.0640625,0.91875,0.075,0.05625,17,570,65,606,syn_00147.jpg,syn_00147,synthetic,synthetic
0,normal,0.55625,0.52890625,0.065625,0.0953125,335,308,377,369,syn_00147.jpg,syn_00147,synthetic,synthetic
0,normal,0.640625,0.4796875,0.05,0.115625,394,270,426,344,syn_00147.jpg,syn_00147,synthetic,synthetic
0,normal,0.62421875,0.9421875,0.0546875,0.1125,382,567,417,639,syn_00147.jpg,syn_00147,synthetic,synthetic
0,normal,0.67890625,0.21640625,0.0421875,0.1109375,421,103,448,174,syn_00147.jpg,syn_00147,synthetic,synthetic
3,abnormal_tail,0.5234375,0.55234375,0.05625,0.0671875,317,332,353,375,syn_00147.jpg,syn_00147,synthetic,synthetic
2,abnormal_midpiece,0.25625,0.10234375,0.071875,0.0546875,141,48,187,83,syn_00147.jpg,syn_00147,synthetic,synthetic
0,normal,0.62890625,0.440625,0.0640625,0.08125,382,256,423,308,syn_00147.jpg,syn_00147,synthetic,synthetic
0,normal,0.86640625,0.58828125,0.1046875,0.0453125,521,362,588,391,syn_00148.jpg,syn_00148,synthetic,synthetic
1,abnormal_head,0.940625,0.26640625,0.115625,0.0796875,565,145,639,196,syn_00148.jpg,syn_00148,synthetic,synthetic
0,normal,0.55625,0.33125,0.040625,0.103125,343,179,369,245,syn_00148.jpg,syn_00148,synthetic,synthetic
0,normal,0.44609375,0.0921875,0.1015625,0.071875,253,36,318,82,syn_00148.jpg,syn_00148,synthetic,synthetic
0,normal,0.7984375,0.5765625,0.08125,0.046875,485,354,537,384,syn_00148.jpg,syn_00148,synthetic,synthetic
3,abnormal_tail,0.5265625,0.753125,0.06875,0.071875,315,459,359,505,syn_00148.jpg,syn_00148,synthetic,synthetic
0,normal,0.0953125,0.26484375,0.09375,0.0671875,31,148,91,191,syn_00148.jpg,syn_00148,synthetic,synthetic
1,abnormal_head,0.4640625,0.71640625,0.05625,0.1359375,279,415,315,502,syn_00148.jpg,syn_00148,synthetic,synthetic
2,abnormal_midpiece,0.90390625,0.55390625,0.0671875,0.1015625,557,322,600,387,syn_00148.jpg,syn_00148,synthetic,synthetic
1,abnormal_head,0.175,0.33515625,0.084375,0.1046875,85,181,139,248,syn_00148.jpg,syn_00148,synthetic,synthetic
0,normal,0.846875,0.7828125,0.1125,0.078125,506,476,578,526,syn_00148.jpg,syn_00148,synthetic,synthetic
1,abnormal_head,0.625,0.6078125,0.034375,0.11875,389,351,411,427,syn_00148.jpg,syn_00148,synthetic,synthetic
0,normal,0.60546875,0.284375,0.0859375,0.05,360,166,415,198,syn_00148.jpg,syn_00148,synthetic,synthetic
1,abnormal_head,0.153125,0.59296875,0.06875,0.0890625,76,351,120,408,syn_00148.jpg,syn_00148,synthetic,synthetic
1,abnormal_head,0.43046875,0.7453125,0.0984375,0.046875,244,462,307,492,syn_00149.jpg,syn_00149,synthetic,synthetic
3,abnormal_tail,0.73671875,0.228125,0.0671875,0.065625,450,125,493,167,syn_00149.jpg,syn_00149,synthetic,synthetic
0,normal,0.690625,0.578125,0.05,0.109375,426,335,458,405,syn_00149.jpg,syn_00149,synthetic,synthetic
0,normal,0.696875,0.89609375,0.053125,0.1203125,429,535,463,612,syn_00149.jpg,syn_00149,synthetic,synthetic
0,normal,0.7,0.36953125,0.040625,0.1015625,435,204,461,269,syn_00149.jpg,syn_00149,synthetic,synthetic
1,abnormal_head,0.76640625,0.30703125,0.1484375,0.0703125,443,174,538,219,syn_00149.jpg,syn_00149,synthetic,synthetic
5,other_abnormal,0.58984375,0.46875,0.0890625,0.11875,349,262,406,338,syn_00149.jpg,syn_00149,synthetic,synthetic
0,normal,0.70078125,0.5765625,0.0984375,0.046875,417,354,480,384,syn_00149.jpg,syn_00149,synthetic,synthetic
0,normal,0.17421875,0.08828125,0.0453125,0.0984375,97,25,126,88,syn_00149.jpg,syn_00149,synthetic,synthetic
0,normal,0.8984375,0.08125,0.059375,0.096875,556,21,594,83,syn_00149.jpg,syn_00149,synthetic,synthetic
0,normal,0.403125,0.48984375,0.028125,0.1265625,249,273,267,354,syn_00149.jpg,syn_00149,synthetic,synthetic
0,normal,0.2796875,0.74140625,0.034375,0.1140625,168,438,190,511,syn_00149.jpg,syn_00149,synthetic,synthetic
0,normal,0.44765625,0.696875,0.1140625,0.1125,250,410,323,482,syn_00149.jpg,syn_00149,synthetic,synthetic
0,normal,0.66484375,0.4109375,0.1171875,0.065625,388,242,463,284,syn_00149.jpg,syn_00149,synthetic,synthetic
0,normal,0.39296875,0.0890625,0.1296875,0.06875,210,35,293,79,syn_00149.jpg,syn_00149,synthetic,synthetic
2,abnormal_midpiece,0.68359375,0.21015625,0.0515625,0.1515625,421,86,454,183,syn_00149.jpg,syn_00149,synthetic,synthetic
2,abnormal_midpiece,0.69375,0.2390625,0.09375,0.040625,414,140,474,166,syn_00149.jpg,syn_00149,synthetic,synthetic
0,normal,0.80234375,0.3734375,0.0984375,0.071875,482,216,545,262,syn_00149.jpg,syn_00149,synthetic,synthetic
1,abnormal_head,0.7015625,0.26328125,0.0625,0.1109375,429,133,469,204,syn_00149.jpg,syn_00149,synthetic,synthetic
0,normal,0.45078125,0.5734375,0.0921875,0.0375,259,355,318,379,syn_00149.jpg,syn_00149,synthetic,synthetic
3,abnormal_tail,0.85625,0.6875,0.0625,0.06875,528,418,568,462,syn_00149.jpg,syn_00149,synthetic,synthetic
1,abnormal_head,0.54765625,0.87578125,0.0828125,0.0765625,324,536,377,585,syn_00149.jpg,syn_00149,synthetic,synthetic
2,abnormal_midpiece,0.540625,0.43828125,0.046875,0.1296875,331,239,361,322,syn_00149.jpg,syn_00149,synthetic,synthetic
0,normal,0.93046875,0.5265625,0.0953125,0.053125,565,320,626,354,syn_00150.jpg,syn_00150,synthetic,synthetic
5,other_abnormal,0.3765625,0.203125,0.05625,0.1375,223,86,259,174,syn_00150.jpg,syn_00150,synthetic,synthetic
0,normal,0.46875,0.11015625,0.09375,0.0640625,270,50,330,91,syn_00150.jpg,syn_00150,synthetic,synthetic
0,normal,0.42109375,0.9359375,0.0296875,0.121875,260,560,279,638,syn_00150.jpg,syn_00150,synthetic,synthetic
3,abnormal_tail,0.740625,0.68515625,0.046875,0.0546875,459,421,489,456,syn_00150.jpg,syn_00150,synthetic,synthetic
0,normal,0.43515625,0.384375,0.0765625,0.134375,254,203,303,289,syn_00150.jpg,syn_00150,synthetic,synthetic
2,abnormal_midpiece,0.0609375,0.48984375,0.10625,0.1203125,5,275,73,352,syn_00150.jpg,syn_00150,synthetic,synthetic
0,normal,0.90625,0.1203125,0.071875,0.10625,557,43,603,111,syn_00150.jpg,syn_00150,synthetic,synthetic
0,normal,0.725,0.91953125,0.04375,0.1578125,450,538,478,639,syn_00150.jpg,syn_00150,synthetic,synthetic
0,normal,0.13203125,0.44765625,0.0609375,0.1234375,65,247,104,326,syn_00150.jpg,syn_00150,synthetic,synthetic
4,cytoplasmic_droplet,0.253125,0.1515625,0.05,0.16875,146,43,178,151,syn_00150.jpg,syn_00150,synthetic,synthetic
0,normal,0.81875,0.234375,0.109375,0.05,489,134,559,166,syn_00150.jpg,syn_00150,synthetic,synthetic
0,normal,0.5453125,0.503125,0.05,0.121875,333,283,365,361,syn_00150.jpg,syn_00150,synthetic,synthetic
0,normal,0.59140625,0.0578125,0.1078125,0.078125,344,12,413,62,syn_00150.jpg,syn_00150,synthetic,synthetic
1,abnormal_head,0.2234375,0.36484375,0.128125,0.0671875,102,212,184,255,syn_00150.jpg,syn_00150,synthetic,synthetic
4,cytoplasmic_droplet,0.278125,0.44921875,0.1,0.1140625,146,251,210,324,syn_00150.jpg,syn_00150,synthetic,synthetic
2,abnormal_midpiece,0.65078125,0.2421875,0.1296875,0.1,375,123,458,187,syn_00150.jpg,syn_00150,synthetic,synthetic
1,abnormal_head,0.6203125,0.7609375,0.128125,0.0625,356,467,438,507,syn_00150.jpg,syn_00150,synthetic,synthetic
0,normal,0.6921875,0.65859375,0.040625,0.1171875,430,384,456,459,syn_00151.jpg,syn_00151,synthetic,synthetic
1,abnormal_head,0.7203125,0.7078125,0.06875,0.096875,439,422,483,484,syn_00151.jpg,syn_00151,synthetic,synthetic
1,abnormal_head,0.8921875,0.64453125,0.075,0.1078125,547,378,595,447,syn_00151.jpg,syn_00151,synthetic,synthetic
0,normal,0.16171875,0.06875,0.0734375,0.1,80,12,127,76,syn_00151.jpg,syn_00151,synthetic,synthetic
2,abnormal_midpiece,0.7125,0.49921875,0.05625,0.1265625,438,279,474,360,syn_00151.jpg,syn_00151,synthetic,synthetic
0,normal,0.653125,0.63203125,0.09375,0.0890625,388,376,448,433,syn_00151.jpg,syn_00151,synthetic,synthetic
0,normal,0.76171875,0.49453125,0.1078125,0.1046875,453,283,522,350,syn_00151.jpg,syn_00151,synthetic,synthetic
0,normal,0.30859375,0.08828125,0.1203125,0.0734375,159,33,236,80,syn_00152.jpg,syn_00152,synthetic,synthetic
0,normal,0.66875,0.409375,0.109375,0.0625,393,242,463,282,syn_00152.jpg,syn_00152,synthetic,synthetic
0,normal,0.25390625,0.35703125,0.0796875,0.0828125,137,202,188,255,syn_00152.jpg,syn_00152,synthetic,synthetic
0,normal,0.41328125,0.57890625,0.0953125,0.0765625,234,346,295,395,syn_00152.jpg,syn_00152,synthetic,synthetic
1,abnormal_head,0.2625,0.946875,0.053125,0.1,151,574,185,638,syn_00152.jpg,syn_00152,synthetic,synthetic
0,normal,0.26171875,0.934375,0.1203125,0.090625,129,569,206,627,syn_00152.jpg,syn_00152,synthetic,synthetic
3,abnormal_tail,0.35,0.34375,0.084375,0.06875,197,198,251,242,syn_00152.jpg,syn_00152,synthetic,synthetic
0,normal,0.65234375,0.6625,0.0703125,0.11875,395,386,440,462,syn_00152.jpg,syn_00152,synthetic,synthetic
1,abnormal_head,0.05703125,0.28984375,0.1140625,0.0453125,0,171,73,200,syn_00152.jpg,syn_00152,synthetic,synthetic
5,other_abnormal,0.7046875,0.7921875,0.109375,0.075,416,483,486,531,syn_00152.jpg,syn_00152,synthetic,synthetic
0,normal,0.5953125,0.3265625,0.125,0.04375,341,195,421,223,syn_00152.jpg,syn_00152,synthetic,synthetic
0,normal,0.2546875,0.465625,0.046875,0.1625,148,246,178,350,syn_00152.jpg,syn_00152,synthetic,synthetic
0,normal,0.49921875,0.51875,0.0890625,0.1,291,300,348,364,syn_00152.jpg,syn_00152,synthetic,synthetic
4,cytoplasmic_droplet,0.3625,0.82265625,0.078125,0.1703125,207,472,257,581,syn_00152.jpg,syn_00152,synthetic,synthetic
0,normal,0.675,0.5953125,0.034375,0.109375,421,346,443,416,syn_00152.jpg,syn_00152,synthetic,synthetic
0,normal,0.11875,0.84375,0.06875,0.103125,54,507,98,573,syn_00152.jpg,syn_00152,synthetic,synthetic
0,normal,0.6390625,0.78515625,0.0875,0.1109375,381,467,437,538,syn_00152.jpg,syn_00152,synthetic,synthetic
0,normal,0.9515625,0.4875,0.078125,0.10625,584,278,634,346,syn_00152.jpg,syn_00152,synthetic,synthetic
0,normal,0.74453125,0.62109375,0.0734375,0.0578125,453,379,500,416,syn_00152.jpg,syn_00152,synthetic,synthetic
0,normal,0.29296875,0.609375,0.1046875,0.059375,154,371,221,409,syn_00152.jpg,syn_00152,synthetic,synthetic
0,normal,0.046875,0.1640625,0.084375,0.06875,3,83,57,127,syn_00153.jpg,syn_00153,synthetic,synthetic
5,other_abnormal,0.60078125,0.62265625,0.0765625,0.0484375,360,383,409,414,syn_00153.jpg,syn_00153,synthetic,synthetic
3,abnormal_tail,0.675,0.8265625,0.04375,0.08125,418,503,446,555,syn_00153.jpg,syn_00153,synthetic,synthetic
0,normal,0.23515625,0.54296875,0.0765625,0.0890625,126,319,175,376,syn_00153.jpg,syn_00153,synthetic,synthetic
0,normal,0.8046875,0.24609375,0.053125,0.1359375,498,114,532,201,syn_00153.jpg,syn_00153,synthetic,synthetic
0,normal,0.51015625,0.7203125,0.0640625,0.090625,306,432,347,490,syn_00153.jpg,syn_00153,synthetic,synthetic
